dbn,schoolName,cohortYear,cohort,numTotalCohort,numGrads,pctGrad
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2008,5 year August,58,50.0,0.8620689391999999
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2007,5 year August,57,41.0,0.7192982483
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2006,5 year August,62,47.0,0.7580644988999999
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2015,5 year June,62,56.0,0.9032257842999999
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2014,5 year June,55,48.0,0.8727272797000001
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2013,5 year June,64,57.0,0.890625
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2012,5 year June,71,60.0,0.8450704193
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2011,5 year June,74,68.0,0.9189189148
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2010,5 year June,59,53.0,0.8983050537
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2009,5 year June,74,66.0,0.891891861
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2008,5 year June,58,47.0,0.8103448486000001
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2007,5 year June,57,41.0,0.7192982483
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2006,5 year June,62,47.0,0.7580644988999999
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2005,5 year June,72,53.0,0.736111145
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2003,5 year June,1,,
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2014,6 year June,55,48.0,0.8727272797000001
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2013,6 year June,64,57.0,0.890625
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2012,6 year June,70,60.0,0.857142868
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2011,6 year June,73,69.0,0.9452054596
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2010,6 year June,59,54.0,0.9152542114000001
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2009,6 year June,74,66.0,0.891891861
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2008,6 year June,58,50.0,0.8620689391999999
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2007,6 year June,58,41.0,0.7068965149
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2006,6 year June,61,47.0,0.7704917908
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2005,6 year June,72,54.0,0.75
02M305,"URBAN ASSEMBLY ACADEMY OF GOVERNMENT AND LAW, THE",2003,6 year June,1,,
02M308,LOWER MANHATTAN ARTS ACADEMY,2016,4 year August,70,60.0,0.857142868
02M308,LOWER MANHATTAN ARTS ACADEMY,2015,4 year August,66,51.0,0.7727272797000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2014,4 year August,78,65.0,0.8333333588
02M308,LOWER MANHATTAN ARTS ACADEMY,2013,4 year August,77,62.0,0.8051947784
02M308,LOWER MANHATTAN ARTS ACADEMY,2012,4 year August,78,57.0,0.7307691956
02M308,LOWER MANHATTAN ARTS ACADEMY,2011,4 year August,85,58.0,0.6823529053
02M308,LOWER MANHATTAN ARTS ACADEMY,2010,4 year August,64,47.0,0.734375
02M308,LOWER MANHATTAN ARTS ACADEMY,2009,4 year August,73,55.0,0.7534246826000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2008,4 year August,60,41.0,0.6833333588000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2007,4 year August,63,48.0,0.7619047546000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2006,4 year August,68,48.0,0.7058823395
02M308,LOWER MANHATTAN ARTS ACADEMY,2005,4 year August,67,52.0,0.7761193848000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2016,4 year June,70,57.0,0.8142857361
02M308,LOWER MANHATTAN ARTS ACADEMY,2015,4 year June,66,47.0,0.7121212006000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2014,4 year June,78,55.0,0.7051281738
02M308,LOWER MANHATTAN ARTS ACADEMY,2013,4 year June,77,59.0,0.7662337494
02M308,LOWER MANHATTAN ARTS ACADEMY,2012,4 year June,78,56.0,0.7179486847
02M308,LOWER MANHATTAN ARTS ACADEMY,2011,4 year June,85,58.0,0.6823529053
02M308,LOWER MANHATTAN ARTS ACADEMY,2010,4 year June,64,45.0,0.703125
02M308,LOWER MANHATTAN ARTS ACADEMY,2009,4 year June,73,51.0,0.6986301422
02M308,LOWER MANHATTAN ARTS ACADEMY,2008,4 year June,60,40.0,0.6666666412
02M308,LOWER MANHATTAN ARTS ACADEMY,2007,4 year June,63,46.0,0.7301587677000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2006,4 year June,68,46.0,0.6764705658
02M308,LOWER MANHATTAN ARTS ACADEMY,2005,4 year June,67,52.0,0.7761193848000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2004,4 year June,3,,
02M308,LOWER MANHATTAN ARTS ACADEMY,2015,5 year August,64,53.0,0.828125
02M308,LOWER MANHATTAN ARTS ACADEMY,2014,5 year August,74,67.0,0.905405426
02M308,LOWER MANHATTAN ARTS ACADEMY,2013,5 year August,73,62.0,0.849315033
02M308,LOWER MANHATTAN ARTS ACADEMY,2012,5 year August,78,66.0,0.8461538695999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2011,5 year August,82,62.0,0.7560975646999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2010,5 year August,62,50.0,0.8064516449
02M308,LOWER MANHATTAN ARTS ACADEMY,2009,5 year August,70,58.0,0.8285713959000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2008,5 year August,56,42.0,0.75
02M308,LOWER MANHATTAN ARTS ACADEMY,2007,5 year August,60,48.0,0.8
02M308,LOWER MANHATTAN ARTS ACADEMY,2006,5 year August,63,49.0,0.7777777863
02M308,LOWER MANHATTAN ARTS ACADEMY,2015,5 year June,64,52.0,0.8125
02M308,LOWER MANHATTAN ARTS ACADEMY,2014,5 year June,74,67.0,0.905405426
02M308,LOWER MANHATTAN ARTS ACADEMY,2013,5 year June,73,62.0,0.849315033
02M308,LOWER MANHATTAN ARTS ACADEMY,2012,5 year June,78,65.0,0.8333333588
02M308,LOWER MANHATTAN ARTS ACADEMY,2011,5 year June,82,62.0,0.7560975646999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2010,5 year June,62,49.0,0.7903225707999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2009,5 year June,70,58.0,0.8285713959000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2008,5 year June,56,42.0,0.75
02M308,LOWER MANHATTAN ARTS ACADEMY,2007,5 year June,60,48.0,0.8
02M308,LOWER MANHATTAN ARTS ACADEMY,2006,5 year June,63,49.0,0.7777777863
02M308,LOWER MANHATTAN ARTS ACADEMY,2005,5 year June,65,55.0,0.8461538695999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2004,5 year June,2,,
02M308,LOWER MANHATTAN ARTS ACADEMY,2014,6 year June,74,68.0,0.9189189148
02M308,LOWER MANHATTAN ARTS ACADEMY,2013,6 year June,71,62.0,0.8732394408999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2012,6 year June,76,66.0,0.8684210204999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2011,6 year June,81,64.0,0.7901234436
02M308,LOWER MANHATTAN ARTS ACADEMY,2010,6 year June,61,50.0,0.8196721648999999
02M308,LOWER MANHATTAN ARTS ACADEMY,2009,6 year June,70,59.0,0.842857132
02M308,LOWER MANHATTAN ARTS ACADEMY,2008,6 year June,56,43.0,0.767857132
02M308,LOWER MANHATTAN ARTS ACADEMY,2007,6 year June,59,48.0,0.8135593414
02M308,LOWER MANHATTAN ARTS ACADEMY,2006,6 year June,62,50.0,0.8064516449
02M308,LOWER MANHATTAN ARTS ACADEMY,2005,6 year June,65,56.0,0.8615384674000001
02M308,LOWER MANHATTAN ARTS ACADEMY,2004,6 year June,2,,
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2016,4 year August,83,20.0,0.2409638596
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2015,4 year August,110,47.0,0.4272727203
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2014,4 year August,127,43.0,0.33858268739999997
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2013,4 year August,114,42.0,0.36842105869999997
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2012,4 year August,101,31.0,0.3069306946
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2011,4 year August,135,63.0,0.46666667940000006
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2010,4 year August,115,44.0,0.3826086807
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2009,4 year August,103,37.0,0.3592232895
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2008,4 year August,115,68.0,0.5913043594
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2007,4 year August,109,53.0,0.48623851780000005
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2006,4 year August,79,45.0,0.5696202469
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2005,4 year August,78,35.0,0.4487179565
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2016,4 year June,83,18.0,0.21686746599999998
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2015,4 year June,110,40.0,0.3636363602
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2014,4 year June,127,40.0,0.3149606323
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2013,4 year June,114,42.0,0.36842105869999997
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2012,4 year June,101,30.0,0.297029705
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2011,4 year June,135,58.0,0.429629631
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2010,4 year June,115,39.0,0.33913043979999996
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2009,4 year June,103,32.0,0.3106796074
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2008,4 year June,115,60.0,0.5217391204999999
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2007,4 year June,109,47.0,0.43119266510000004
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2006,4 year June,79,41.0,0.5189873505
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2005,4 year June,78,30.0,0.3846154022
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2004,4 year June,44,13.0,0.29545454029999996
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2003,4 year June,25,15.0,0.6
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2002,4 year June,4,,
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2015,5 year August,120,73.0,0.6083333206
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2014,5 year August,137,66.0,0.4817518234
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2013,5 year August,115,62.0,0.5391304398
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2012,5 year August,105,54.0,0.5142856979
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2011,5 year August,147,80.0,0.5442176819
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2010,5 year August,134,76.0,0.5671641922
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2009,5 year August,111,63.0,0.5675675583
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2008,5 year August,121,82.0,0.6776859283000001
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2007,5 year August,112,67.0,0.5982143021
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2006,5 year August,89,52.0,0.5842696762
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2015,5 year June,120,71.0,0.5916666794000001
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2014,5 year June,137,60.0,0.43795619960000004
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2013,5 year June,115,59.0,0.5130434799
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2012,5 year June,105,54.0,0.5142856979
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2011,5 year June,147,79.0,0.5374149704
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2010,5 year June,134,69.0,0.5149253845
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2009,5 year June,111,57.0,0.5135135269
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2008,5 year June,121,78.0,0.644628067
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2007,5 year June,112,66.0,0.5892856979
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2006,5 year June,89,52.0,0.5842696762
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2005,5 year June,80,45.0,0.5625
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2004,5 year June,44,21.0,0.4772727203
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2003,5 year June,25,19.0,0.76
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2002,5 year June,4,,
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2014,6 year June,141,88.0,0.6241134644
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2013,6 year June,112,71.0,0.633928566
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2012,6 year June,106,61.0,0.5754716873
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2011,6 year June,145,85.0,0.5862068939
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2010,6 year June,137,88.0,0.6423357391000001
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2009,6 year June,114,71.0,0.6228070068
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2008,6 year June,122,88.0,0.7213114929
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2007,6 year June,117,72.0,0.6153845978
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2006,6 year June,88,57.0,0.6477272797000001
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2005,6 year June,79,49.0,0.6202531815
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2004,6 year June,46,23.0,0.5
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2003,6 year June,27,20.0,0.7407407379
02M313,"JAMES BALDWIN SCHOOL, THE: A SCHOOL FOR EXPEDITION",2002,6 year June,4,,
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2016,4 year August,49,41.0,0.8367346954
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2015,4 year August,47,36.0,0.7659574127000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2014,4 year August,63,44.0,0.6984127044999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2013,4 year August,52,39.0,0.75
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2012,4 year August,90,62.0,0.688888855
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2011,4 year August,75,58.0,0.7733333588000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2010,4 year August,98,76.0,0.7755101776
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2009,4 year August,81,60.0,0.7407407379
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2008,4 year August,61,43.0,0.7049180603
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2007,4 year August,61,49.0,0.8032786559999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2006,4 year August,72,58.0,0.8055555725000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2005,4 year August,77,59.0,0.7662337494
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2016,4 year June,49,40.0,0.8163265228000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2015,4 year June,47,31.0,0.6595744324
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2014,4 year June,63,39.0,0.6190476227
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2013,4 year June,52,37.0,0.7115384674
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2012,4 year June,90,57.0,0.6333333205999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2011,4 year June,75,57.0,0.76
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2010,4 year June,98,68.0,0.6938775635000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2009,4 year June,81,54.0,0.6666666412
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2008,4 year June,61,32.0,0.5245901489
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2007,4 year June,61,37.0,0.6065573882999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2006,4 year June,72,53.0,0.736111145
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2005,4 year June,77,49.0,0.6363636398
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2004,4 year June,1,,
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2002,4 year June,1,,
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2015,5 year August,45,38.0,0.8444444274999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2014,5 year August,61,49.0,0.8032786559999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2013,5 year August,49,40.0,0.8163265228000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2012,5 year August,85,70.0,0.8235294342
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2011,5 year August,76,68.0,0.8947368622
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2010,5 year August,99,80.0,0.8080808258000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2009,5 year August,76,63.0,0.8289473723999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2008,5 year August,59,45.0,0.7627118683
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2007,5 year August,56,51.0,0.9107142639
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2006,5 year August,74,60.0,0.8108107757999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2015,5 year June,45,38.0,0.8444444274999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2014,5 year June,61,49.0,0.8032786559999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2013,5 year June,49,40.0,0.8163265228000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2012,5 year June,85,69.0,0.811764679
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2011,5 year June,76,66.0,0.8684210204999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2010,5 year June,99,79.0,0.7979798126
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2009,5 year June,76,63.0,0.8289473723999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2008,5 year June,59,45.0,0.7627118683
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2007,5 year June,56,51.0,0.9107142639
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2006,5 year June,74,60.0,0.8108107757999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2005,5 year June,60,49.0,0.8166666411999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2004,5 year June,1,,
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2002,5 year June,1,,
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2014,6 year June,62,50.0,0.8064516449
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2013,6 year June,49,40.0,0.8163265228000001
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2012,6 year June,84,71.0,0.8452381134
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2011,6 year June,77,69.0,0.8961038971
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2010,6 year June,98,81.0,0.8265306091
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2009,6 year June,77,66.0,0.857142868
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2008,6 year June,59,45.0,0.7627118683
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2007,6 year June,56,51.0,0.9107142639
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2006,6 year June,73,60.0,0.8219178009
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2005,6 year June,60,49.0,0.8166666411999999
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2004,6 year June,1,,
02M316,"URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN, THE",2002,6 year June,1,,
02M374,GRAMERCY ARTS HIGH SCHOOL,2016,4 year August,110,105.0,0.9545454407
02M374,GRAMERCY ARTS HIGH SCHOOL,2015,4 year August,109,99.0,0.9082569121999999
02M374,GRAMERCY ARTS HIGH SCHOOL,2014,4 year August,113,91.0,0.8053097534
02M374,GRAMERCY ARTS HIGH SCHOOL,2013,4 year August,128,104.0,0.8125
02M374,GRAMERCY ARTS HIGH SCHOOL,2012,4 year August,105,81.0,0.7714286041
02M374,GRAMERCY ARTS HIGH SCHOOL,2011,4 year August,113,100.0,0.8849557495
02M374,GRAMERCY ARTS HIGH SCHOOL,2010,4 year August,126,94.0,0.746031723
02M374,GRAMERCY ARTS HIGH SCHOOL,2009,4 year August,112,87.0,0.7767857361
02M374,GRAMERCY ARTS HIGH SCHOOL,2008,4 year August,95,70.0,0.7368421173
02M374,GRAMERCY ARTS HIGH SCHOOL,2007,4 year August,72,56.0,0.7777777863
02M374,GRAMERCY ARTS HIGH SCHOOL,2006,4 year August,93,73.0,0.7849462128
02M374,GRAMERCY ARTS HIGH SCHOOL,2005,4 year August,68,55.0,0.8088235474
02M374,GRAMERCY ARTS HIGH SCHOOL,2016,4 year June,110,105.0,0.9545454407
02M374,GRAMERCY ARTS HIGH SCHOOL,2015,4 year June,109,93.0,0.8532109833
02M374,GRAMERCY ARTS HIGH SCHOOL,2014,4 year June,113,79.0,0.6991150665000001
02M374,GRAMERCY ARTS HIGH SCHOOL,2013,4 year June,128,99.0,0.7734375
02M374,GRAMERCY ARTS HIGH SCHOOL,2012,4 year June,105,74.0,0.7047618866
02M374,GRAMERCY ARTS HIGH SCHOOL,2011,4 year June,113,93.0,0.8230088806000001
02M374,GRAMERCY ARTS HIGH SCHOOL,2010,4 year June,126,87.0,0.6904762268
02M374,GRAMERCY ARTS HIGH SCHOOL,2009,4 year June,112,81.0,0.7232142639
02M374,GRAMERCY ARTS HIGH SCHOOL,2008,4 year June,95,62.0,0.6526316070999999
02M374,GRAMERCY ARTS HIGH SCHOOL,2007,4 year June,72,53.0,0.736111145
02M374,GRAMERCY ARTS HIGH SCHOOL,2006,4 year June,93,68.0,0.731182785
02M374,GRAMERCY ARTS HIGH SCHOOL,2005,4 year June,68,50.0,0.7352941131999999
02M374,GRAMERCY ARTS HIGH SCHOOL,2015,5 year August,108,104.0,0.9629629516999999
02M374,GRAMERCY ARTS HIGH SCHOOL,2014,5 year August,111,99.0,0.891891861
02M374,GRAMERCY ARTS HIGH SCHOOL,2013,5 year August,126,107.0,0.8492063141
02M374,GRAMERCY ARTS HIGH SCHOOL,2012,5 year August,101,85.0,0.8415841675
